name,version,workspace,observedRuntimeImport,observedPrograms,observedSubpaths,entryTypeEvidence,typeStatusAtObservedImports,autoRefusalsAtObservedImports,parentContexts,typedParentContexts,ownDeclarationFiles,shippedTsFiles,shippedJsFiles,nativeAddonFiles,root,manifestSha256
qs,6.15.3,False,False,,,js-or-native-no-declaration-found,,,2,0,0,0,11,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/qs@6.15.3/node_modules/qs,47477ed1243939a78ab502c3d1d10a3d0571c06f9c2dfa128d7c047dbb010bf4
object-inspect,1.13.4,False,False,,,js-or-native-no-declaration-found,,,4,0,0,0,26,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/object-inspect@1.13.4/node_modules/object-inspect,21c5c63f653705f44a60f5fe93752b231caf6ff07b01805740bd89b71b2d6d8a
get-intrinsic,1.3.0,False,False,,,js-or-native-no-declaration-found,,,3,0,0,0,2,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/get-intrinsic@1.3.0/node_modules/get-intrinsic,45b14763baacc59b0fd7b39e3ad983d5d2aaf7f5ed682f2fce9edb469826c999
math-intrinsics,1.1.0,False,False,,,types-or-ts-files-present-but-root-unresolved,,,1,0,15,0,16,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/math-intrinsics@1.1.0/node_modules/math-intrinsics,39d74aa5a354153130706286dd60a2d8409ce0c8f66546eff2edcac0afff17e1
function-bind,1.1.2,False,False,,,js-or-native-no-declaration-found,,,3,0,0,0,3,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/function-bind@1.1.2/node_modules/function-bind,edb1c4faf4148e6e3d74ed8dbac1a1dc359a647ff4207aad4851396dc7a3559a
dunder-proto,1.0.1,False,False,,,types-or-ts-files-present-but-root-unresolved,,,1,0,2,0,5,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/dunder-proto@1.0.1/node_modules/dunder-proto,24df71008e4225c858f389dd2728b76cf66b752256d42a38ed7930aacae7fe2b
proxy-addr,2.0.7,False,False,,,js-no-declarations-jsdoc-candidate,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/proxy-addr@2.0.7/node_modules/proxy-addr,e490a79f8058cbb7c0e9fd3b9977013102b5cbd8d232259b93bb2ebf85834a51
forwarded,0.2.0,False,False,,,js-no-declarations-jsdoc-candidate,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/forwarded@0.2.0/node_modules/forwarded,550a78f64b6a76bc353d6a10152af5750613d0d910f8478943176c1a6196158a
once,1.4.0,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/once@1.4.0/node_modules/once,33840d74c14c94bfb75c76374765b635531b1eacb88d7f1f2f380c94d0ea1328
wrappy,1.0.2,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/wrappy@1.0.2/node_modules/wrappy,712ac9c4c3cef8bc79f42cf6075ff18551f4cb768f35158214fd643853ad7abc
finalhandler,2.1.1,False,False,,,js-no-declarations-jsdoc-candidate,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/finalhandler@2.1.1/node_modules/finalhandler,42f5503e57f067caf49dda0353d766f8eb4616429d3c43234ba673ee8acd1196
cookie-signature,1.2.2,False,False,,,js-no-declarations-jsdoc-candidate,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/cookie-signature@1.2.2/node_modules/cookie-signature,c07dac3271d2ab772ac105f714c3f44bea5180a9a40bf95c2db8d6cb29bb28be
cookie,0.7.2,False,False,,,js-no-declarations-jsdoc-candidate,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/cookie@0.7.2/node_modules/cookie,7fa781bd142e7f38b66bff64b4e3a8be9e53e340e7ddaf27caebd00322602208
content-type,1.0.5,False,False,,,js-no-declarations-jsdoc-candidate,,,2,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/content-type@1.0.5/node_modules/content-type,bd78a5427ffca1966621301edc6cac2146c8c1e137f122161ba90dca7ec89f77
content-disposition,1.1.0,False,False,,,js-no-declarations-jsdoc-candidate,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/content-disposition@1.1.0/node_modules/content-disposition,20ca1508f7b48509f2e5079ef94a84d56bc5d147d31f0310bf515a8c52ecf5f7
body-parser,2.3.0,False,False,,,js-no-declarations-jsdoc-candidate,,,1,0,0,0,7,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/body-parser@2.3.0/node_modules/body-parser,ae841913f51a2b463ba86e011564784654dad953352dc972baf59f87da4b2d36
accepts,2.0.0,False,False,,,js-no-declarations-jsdoc-candidate,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/accepts@2.0.0/node_modules/accepts,c579f3f992d488ac2f4ae751df8fd4169f034f4b6f6716f9a3ddfaf130993d63
negotiator,1.0.0,False,False,,,js-no-declarations-jsdoc-candidate,,,1,0,0,0,5,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/negotiator@1.0.0/node_modules/negotiator,a33b5a293825b22957629dafe778ea4164e577499418cd907d937b874f27675a
cross-spawn,7.0.6,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,6,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/cross-spawn@7.0.6/node_modules/cross-spawn,2e106cd9b4ae4e34ead35218371a0d4e172da72515a4f8f97d69a2e1fe3dee82
which,2.0.2,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/which@2.0.2/node_modules/which,43010039ed5e89f7186960be682b3cb5cda5ab6cdfb06cbfd4f081cf0e7b4260
isexe,2.0.0,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,4,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/isexe@2.0.0/node_modules/isexe,395c2af9abeeaafe7391974c1eacfb2a2bdeef187f21c3f5582c49e0368e59bf
shebang-command,2.0.0,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/shebang-command@2.0.0/node_modules/shebang-command,44de390ae5ed6c5f9758b8b9c90b93fa53977d5361731600429f1de08f4b3f30
cors,2.8.6,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/cors@2.8.6/node_modules/cors,b314218cdfc9e9442efd35c74c4176902c0bbd74700ba30d6055e70a76455174
object-assign,4.1.1,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/object-assign@4.1.1/node_modules/object-assign,5990bbffa235fc675debd925d50f6c3f48a2b4526d8c9f7555cadec9029d0d7f
require-from-string,2.0.2,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/require-from-string@2.0.2/node_modules/require-from-string,c0002f7d4c7d7e2a885cf0f97226344902417c3a0980f2beca41962d2bc1f6d8
micromatch,4.0.8,False,False,,,js-no-declarations-jsdoc-candidate,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/micromatch@4.0.8/node_modules/micromatch,94dbc881c0329813f2481f35fcfa725a2285d45926d33e9b9b8b80b28487752b
picomatch,2.3.2,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,6,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/picomatch@2.3.2/node_modules/picomatch,63264d817e856a4bff57d4304f2b38d2964a4f6df520eb169e7bcdb619f13e9a
braces,3.0.3,False,False,,,js-no-declarations-jsdoc-candidate,,,1,0,0,0,7,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/braces@3.0.3/node_modules/braces,56f08b888a4f30dc7cf8a7dbb36ffe92b737912ba36abe9d069d32167c957ac7
fill-range,7.1.1,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/fill-range@7.1.1/node_modules/fill-range,87f5c78f9b47d21f9ca62b60cff1d250a3b468eab320dd13c3f3ab2464a02735
to-regex-range,5.0.1,False,False,,,js-no-declarations-jsdoc-candidate,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/to-regex-range@5.0.1/node_modules/to-regex-range,766fc1bb34fffcd503c89f4194188ce059795c52fd0dc6753cd4b7dcfc3fe1ec
is-number,7.0.0,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/is-number@7.0.0/node_modules/is-number,51c133f4e41df982aef69027249ff9d7262645029f437d079adc7c83328fb620
merge2,1.4.1,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/merge2@1.4.1/node_modules/merge2,5424b2be337f1f0a1fa376fa67262bceaead62275d5f8df6ff82103e283cc358
glob-parent,5.1.2,False,False,,,js-no-declarations-jsdoc-candidate,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/glob-parent@5.1.2/node_modules/glob-parent,858af9aa27cfe6eea1cfd1abbda15ad0ccc87e66e88b3ad249fab8df6dd13192
is-glob,4.0.3,False,False,,,js-or-native-no-declaration-found,,,2,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/is-glob@4.0.3/node_modules/is-glob,1cce62b80db12fc033d85250b5881b1a288476229abda8e1abd983724befd56f
is-extglob,2.1.1,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/is-extglob@2.1.1/node_modules/is-extglob,8031afcd87f448d75ba8a5dd2cde9c68f982a94f406ebae8e5fb7cf6dfdeede2
run-parallel,1.2.0,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/run-parallel@1.2.0/node_modules/run-parallel,a45d96ac517ff7b6612a6e9961b66fc3e6d74adb1eeba5242ae0d36f77a35b58
strip-bom-string,1.0.0,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/strip-bom-string@1.0.0/node_modules/strip-bom-string,c2934f71a799371c0c9ccf45b083361764a9156a8ec3e5bf294bc49be6928027
section-matter,1.0.0,False,False,,,js-no-declarations-jsdoc-candidate,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/section-matter@1.0.0/node_modules/section-matter,2ae4b7a0764c94801ac69852166e662299e7a024a44a95ad187c01207c117b7a
kind-of,6.0.3,False,False,,,js-or-native-no-declaration-found,,,2,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/kind-of@6.0.3/node_modules/kind-of,0710f74718210573ae878c0a733775d2ad9e9d5a5053f0521cbf9347a39a01ec
extend-shallow,2.0.1,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/extend-shallow@2.0.1/node_modules/extend-shallow,c9c30569136a689a038356c1e4a5bb711f3520407d364cd96381ab009a8cd985
is-extendable,0.1.1,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/is-extendable@0.1.1/node_modules/is-extendable,eb1fccd73d67e1f2356e1b17df7dc0f235d3d98b4a11c7430e3e476fd410d535
js-yaml,3.15.0,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,33,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/js-yaml@3.15.0/node_modules/js-yaml,39cdff7cbe60f36d89610ce11313be12567366230d4f1108de6addf9478ca87a
esprima,4.0.1,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,3,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/esprima@4.0.1/node_modules/esprima,860df2e62153db26b370badf352d95edbf18e1eb54bdc2a479429b97155205b2
argparse,1.0.10,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,23,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/argparse@1.0.10/node_modules/argparse,48b848e56c31eda738f76fb8573ae1fe0012c4b1ec9d9cfe8783517a142e9531
sprintf-js,1.0.3,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,6,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/sprintf-js@1.0.3/node_modules/sprintf-js,f7ed5a0dc9b4c939e92be6acdf3bd83abc3d7e5def9c1307f3c9f53bd7cb2f8c
argparse,2.0.1,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,3,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/argparse@2.0.1/node_modules/argparse,688bace28e14392b3a1c4137eb56bc48b684dbf5cb56278ed7056cd2ece07990
msgpackr-extract,3.0.4,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,2,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/msgpackr-extract@3.0.4/node_modules/msgpackr-extract,5cc88f0f15a0b54d9bb55b7aba652b792342199d77a8402727b76f0a53f9c2d1
@msgpackr-extract/msgpackr-extract-linux-x64,3.0.4,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,1,4,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/@msgpackr-extract+msgpackr-extract-linux-x64@3.0.4/node_modules/@msgpackr-extract/msgpackr-extract-linux-x64,0feb6407da586c3576fc9f3fb8b512600e5382283895106927a7d91b2bad85d7
node-gyp-build-optional-packages,5.2.2,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,5,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/node-gyp-build-optional-packages@5.2.2/node_modules/node-gyp-build-optional-packages,939e18b5652b4cd288a9ff263ddd9be1101b0503903794b9f8feb2603461e1a4
kubernetes-types,1.30.0,False,False,,,types-or-ts-files-present-but-root-unresolved,,,1,0,35,0,0,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/kubernetes-types@1.30.0/node_modules/kubernetes-types,2e23caf0261433c70ddaff7a11de94f05c888c8f0433d2909253ae34a48ab306
@effect/platform-node-shared,0.58.0,False,False,,,types-or-ts-files-present-but-root-unresolved,,,1,0,23,23,46,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/@effect+platform-node-shared@0.58.0_@effect+cluster@0.57.0_@effect+platform@0.95.0_effe_b1194358fe5b28836b5fe2d221174567/node_modules/@effect/platform-node-shared,a2c4c6cec5c44f402c30a00f90fff3eb967f1b19b0498e3aaa3d95bb7bada863
ws,8.21.0,False,False,,,js-or-native-no-declaration-found,,,2,0,0,0,16,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/ws@8.21.0/node_modules/ws,584ce6e7516587ba249dc910b0c04e2753f6b3f451fc3a5bc324f7735bdacc71
@parcel/watcher-linux-x64-glibc,2.5.6,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,0,1,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/@parcel+watcher-linux-x64-glibc@2.5.6/node_modules/@parcel/watcher-linux-x64-glibc,3eb843560e8cf458fe1305a91706db05de45adc4a43b59351e418918362711ae
picomatch,4.0.5,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,7,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/picomatch@4.0.5/node_modules/picomatch,fb7766f5f9c724e13e075760a95d16f87cdb327143d153a913135fde267ec615
node-addon-api,7.1.1,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,5,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/node-addon-api@7.1.1/node_modules/node-addon-api,e4947cf10e432c42459e60a00947ccd1ad2501e16cf1a530b3d39f0c2de5c83f
mime,3.0.0,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,6,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/mime@3.0.0/node_modules/mime,d0e62774a5cca8ec9dcc5e9fecbf4474805866a366737b6bb1875610d149e871
ini,4.1.3,False,False,,,js-or-native-no-declaration-found,,,1,0,0,0,1,0,/home/cyber/Work/reddb.io/red-skills/node_modules/.pnpm/ini@4.1.3/node_modules/ini,2ee5266dba2338e901f29fd7069930441c4d59721ee6f6dee6e2fc03c9da9a27
