package,version,specifier,programs,file,line,kind,typeOnly,typing,typesPath,typescriptResolved,runtimeLanguage,runtimePath,localAmbientDeclarations,autoEligibilityApplies,automaticRefusal
@ai-sdk/google-vertex,4.0.181,@ai-sdk/google-vertex,redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/redcode/src/provider/provider.ts,134,dynamic-import,False,own-declarations,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+google-vertex@4.0.181+681b88a6fb77e557/node_modules/@ai-sdk/google-vertex/dist/index.d.ts,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+google-vertex@4.0.181+681b88a6fb77e557/node_modules/@ai-sdk/google-vertex/dist/index.d.ts,JavaScript,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+google-vertex@4.0.181+681b88a6fb77e557/node_modules/@ai-sdk/google-vertex/dist/index.js,,True,
@ai-sdk/google-vertex,4.0.181,@ai-sdk/google-vertex/anthropic,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/plugin/provider/google-vertex.ts,143,dynamic-import,False,own-declarations,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+google-vertex@4.0.181+681b88a6fb77e557/node_modules/@ai-sdk/google-vertex/dist/anthropic/index.d.ts,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+google-vertex@4.0.181+681b88a6fb77e557/node_modules/@ai-sdk/google-vertex/dist/anthropic/index.d.ts,JavaScript,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+google-vertex@4.0.181+681b88a6fb77e557/node_modules/@ai-sdk/google-vertex/dist/anthropic/index.js,,True,
@ai-sdk/google-vertex,4.0.181,@ai-sdk/google-vertex/anthropic,redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/redcode/src/provider/provider.ts,136,dynamic-import,False,own-declarations,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+google-vertex@4.0.181+681b88a6fb77e557/node_modules/@ai-sdk/google-vertex/dist/anthropic/index.d.ts,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+google-vertex@4.0.181+681b88a6fb77e557/node_modules/@ai-sdk/google-vertex/dist/anthropic/index.d.ts,JavaScript,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+google-vertex@4.0.181+681b88a6fb77e557/node_modules/@ai-sdk/google-vertex/dist/anthropic/index.js,,True,
@ai-sdk/groq,3.0.31,@ai-sdk/groq,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/plugin/provider/groq.ts,10,dynamic-import,False,own-declarations,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+groq@3.0.31+d6123d32214422cb/node_modules/@ai-sdk/groq/dist/index.d.ts,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+groq@3.0.31+d6123d32214422cb/node_modules/@ai-sdk/groq/dist/index.d.ts,JavaScript,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+groq@3.0.31+d6123d32214422cb/node_modules/@ai-sdk/groq/dist/index.js,,True,
@ai-sdk/groq,3.0.31,@ai-sdk/groq,redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/redcode/src/provider/provider.ts,142,dynamic-import,False,own-declarations,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+groq@3.0.31+d6123d32214422cb/node_modules/@ai-sdk/groq/dist/index.d.ts,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+groq@3.0.31+d6123d32214422cb/node_modules/@ai-sdk/groq/dist/index.d.ts,JavaScript,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+groq@3.0.31+d6123d32214422cb/node_modules/@ai-sdk/groq/dist/index.js,,True,
@ai-sdk/mistral,3.0.51,@ai-sdk/mistral,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/plugin/provider/mistral.ts,10,dynamic-import,False,own-declarations,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+mistral@3.0.51+d6123d32214422cb/node_modules/@ai-sdk/mistral/dist/index.d.ts,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+mistral@3.0.51+d6123d32214422cb/node_modules/@ai-sdk/mistral/dist/index.d.ts,JavaScript,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+mistral@3.0.51+d6123d32214422cb/node_modules/@ai-sdk/mistral/dist/index.js,,True,
@ai-sdk/mistral,3.0.51,@ai-sdk/mistral,redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/redcode/src/provider/provider.ts,141,dynamic-import,False,own-declarations,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+mistral@3.0.51+d6123d32214422cb/node_modules/@ai-sdk/mistral/dist/index.d.ts,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+mistral@3.0.51+d6123d32214422cb/node_modules/@ai-sdk/mistral/dist/index.d.ts,JavaScript,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+mistral@3.0.51+d6123d32214422cb/node_modules/@ai-sdk/mistral/dist/index.js,,True,
@ai-sdk/openai,3.0.88,@ai-sdk/openai,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/plugin/provider/openai.ts,178,dynamic-import,False,own-declarations,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+openai@3.0.88+d6123d32214422cb/node_modules/@ai-sdk/openai/dist/index.d.ts,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+openai@3.0.88+d6123d32214422cb/node_modules/@ai-sdk/openai/dist/index.d.ts,JavaScript,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+openai@3.0.88+d6123d32214422cb/node_modules/@ai-sdk/openai/dist/index.js,,True,
@ai-sdk/openai,3.0.88,@ai-sdk/openai,redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/redcode/src/provider/provider.ts,137,dynamic-import,False,own-declarations,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+openai@3.0.88+d6123d32214422cb/node_modules/@ai-sdk/openai/dist/index.d.ts,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+openai@3.0.88+d6123d32214422cb/node_modules/@ai-sdk/openai/dist/index.d.ts,JavaScript,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+openai@3.0.88+d6123d32214422cb/node_modules/@ai-sdk/openai/dist/index.js,,True,
@ai-sdk/openai-compatible,2.0.41,@ai-sdk/openai-compatible,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/plugin/provider/cloudflare-workers-ai.ts,31,dynamic-import,False,own-declarations,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+openai-compatible@2.0.41+d6123d32214422cb/node_modules/@ai-sdk/openai-compatible/dist/index.d.ts,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+openai-compatible@2.0.41+d6123d32214422cb/node_modules/@ai-sdk/openai-compatible/dist/index.d.ts,JavaScript,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+openai-compatible@2.0.41+d6123d32214422cb/node_modules/@ai-sdk/openai-compatible/dist/index.js,,True,
@ai-sdk/openai-compatible,2.0.41,@ai-sdk/openai-compatible,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/plugin/provider/openai-compatible.ts,12,dynamic-import,False,own-declarations,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+openai-compatible@2.0.41+d6123d32214422cb/node_modules/@ai-sdk/openai-compatible/dist/index.d.ts,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+openai-compatible@2.0.41+d6123d32214422cb/node_modules/@ai-sdk/openai-compatible/dist/index.d.ts,JavaScript,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+openai-compatible@2.0.41+d6123d32214422cb/node_modules/@ai-sdk/openai-compatible/dist/index.js,,True,
@ai-sdk/openai-compatible,2.0.41,@ai-sdk/openai-compatible,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/plugin/provider/snowflake-cortex.ts,80,dynamic-import,False,own-declarations,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+openai-compatible@2.0.41+d6123d32214422cb/node_modules/@ai-sdk/openai-compatible/dist/index.d.ts,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+openai-compatible@2.0.41+d6123d32214422cb/node_modules/@ai-sdk/openai-compatible/dist/index.d.ts,JavaScript,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+openai-compatible@2.0.41+d6123d32214422cb/node_modules/@ai-sdk/openai-compatible/dist/index.js,,True,
@ai-sdk/openai-compatible,2.0.41,@ai-sdk/openai-compatible,redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/redcode/src/provider/provider.ts,138,dynamic-import,False,own-declarations,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+openai-compatible@2.0.41+d6123d32214422cb/node_modules/@ai-sdk/openai-compatible/dist/index.d.ts,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+openai-compatible@2.0.41+d6123d32214422cb/node_modules/@ai-sdk/openai-compatible/dist/index.d.ts,JavaScript,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+openai-compatible@2.0.41+d6123d32214422cb/node_modules/@ai-sdk/openai-compatible/dist/index.js,,True,
@ai-sdk/openai-compatible,2.0.41,@ai-sdk/openai-compatible,redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/redcode/src/provider/provider.ts,832,dynamic-import,False,own-declarations,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+openai-compatible@2.0.41+d6123d32214422cb/node_modules/@ai-sdk/openai-compatible/dist/index.d.ts,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+openai-compatible@2.0.41+d6123d32214422cb/node_modules/@ai-sdk/openai-compatible/dist/index.d.ts,JavaScript,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+openai-compatible@2.0.41+d6123d32214422cb/node_modules/@ai-sdk/openai-compatible/dist/index.js,,True,
@ai-sdk/perplexity,3.0.26,@ai-sdk/perplexity,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/plugin/provider/perplexity.ts,10,dynamic-import,False,own-declarations,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+perplexity@3.0.26+d6123d32214422cb/node_modules/@ai-sdk/perplexity/dist/index.d.ts,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+perplexity@3.0.26+d6123d32214422cb/node_modules/@ai-sdk/perplexity/dist/index.d.ts,JavaScript,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+perplexity@3.0.26+d6123d32214422cb/node_modules/@ai-sdk/perplexity/dist/index.js,,True,
@ai-sdk/perplexity,3.0.26,@ai-sdk/perplexity,redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/redcode/src/provider/provider.ts,148,dynamic-import,False,own-declarations,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+perplexity@3.0.26+d6123d32214422cb/node_modules/@ai-sdk/perplexity/dist/index.d.ts,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+perplexity@3.0.26+d6123d32214422cb/node_modules/@ai-sdk/perplexity/dist/index.d.ts,JavaScript,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+perplexity@3.0.26+d6123d32214422cb/node_modules/@ai-sdk/perplexity/dist/index.js,,True,
@ai-sdk/provider,3.0.8,@ai-sdk/provider,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/aisdk.ts,4,import,True,own-declarations,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.d.ts,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.d.ts,JavaScript,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.js,,True,
@ai-sdk/provider,3.0.8,@ai-sdk/provider,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/github-copilot/chat/convert-to-openai-compatible-chat-messages.ts,5,import,False,own-declarations,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.d.ts,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.d.ts,JavaScript,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.js,,True,
@ai-sdk/provider,3.0.8,@ai-sdk/provider,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/github-copilot/chat/map-openai-compatible-finish-reason.ts,1,import,True,own-declarations,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.d.ts,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.d.ts,JavaScript,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.js,,True,
@ai-sdk/provider,3.0.8,@ai-sdk/provider,redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/github-copilot/chat/openai-compatible-api-types.ts,1,import,True,own-declarations,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.d.ts,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.d.ts,JavaScript,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.js,,True,
@ai-sdk/provider,3.0.8,@ai-sdk/provider,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/github-copilot/chat/openai-compatible-chat-language-model.ts,10,import,False,own-declarations,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.d.ts,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.d.ts,JavaScript,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.js,,True,
@ai-sdk/provider,3.0.8,@ai-sdk/provider,redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/github-copilot/chat/openai-compatible-metadata-extractor.ts,1,import,True,own-declarations,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.d.ts,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.d.ts,JavaScript,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.js,,True,
@ai-sdk/provider,3.0.8,@ai-sdk/provider,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/github-copilot/chat/openai-compatible-prepare-tools.ts,1,import,False,own-declarations,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.d.ts,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.d.ts,JavaScript,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.js,,True,
@ai-sdk/provider,3.0.8,@ai-sdk/provider,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/github-copilot/copilot-provider.ts,1,import,True,own-declarations,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.d.ts,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.d.ts,JavaScript,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.js,,True,
@ai-sdk/provider,3.0.8,@ai-sdk/provider,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/github-copilot/responses/convert-to-openai-responses-input.ts,6,import,False,own-declarations,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.d.ts,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.d.ts,JavaScript,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.js,,True,
@ai-sdk/provider,3.0.8,@ai-sdk/provider,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/github-copilot/responses/map-openai-responses-finish-reason.ts,1,import,True,own-declarations,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.d.ts,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.d.ts,JavaScript,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.js,,True,
@ai-sdk/provider,3.0.8,@ai-sdk/provider,redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/github-copilot/responses/openai-responses-api-types.ts,1,import,True,own-declarations,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.d.ts,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.d.ts,JavaScript,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.js,,True,
@ai-sdk/provider,3.0.8,@ai-sdk/provider,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/github-copilot/responses/openai-responses-language-model.ts,11,import,False,own-declarations,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.d.ts,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.d.ts,JavaScript,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.js,,True,
@ai-sdk/provider,3.0.8,@ai-sdk/provider,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/github-copilot/responses/openai-responses-prepare-tools.ts,1,import,False,own-declarations,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.d.ts,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.d.ts,JavaScript,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.js,,True,
@ai-sdk/provider,3.0.8,@ai-sdk/provider,redcode/lildax | redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/core/src/plugin/provider/amazon-bedrock.ts,2,import,True,own-declarations,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.d.ts,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.d.ts,JavaScript,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.js,,True,
@ai-sdk/provider,3.0.8,@ai-sdk/provider,redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/plugin/src/v2/effect/aisdk.ts,1,import,True,own-declarations,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.d.ts,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.d.ts,JavaScript,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.js,,True,
@ai-sdk/provider,3.0.8,@ai-sdk/provider,redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/plugin/src/v2/promise/aisdk.ts,1,import,True,own-declarations,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.d.ts,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.d.ts,JavaScript,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.js,,True,
@ai-sdk/provider,3.0.8,@ai-sdk/provider,redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/redcode/src/provider/provider.ts,12,import,True,own-declarations,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.d.ts,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.d.ts,JavaScript,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.js,,True,
@ai-sdk/provider,3.0.8,@ai-sdk/provider,redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/redcode/src/provider/transform.ts,3,import,True,own-declarations,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.d.ts,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.d.ts,JavaScript,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.js,,True,
@ai-sdk/provider,3.0.8,@ai-sdk/provider,redcode/redcode,/home/cyber/Work/reddb.io/redcode/packages/redcode/src/session/prompt.ts,21,import,True,own-declarations,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.d.ts,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.d.ts,JavaScript,/home/cyber/Work/reddb.io/redcode/node_modules/.bun/@ai-sdk+provider@3.0.8/node_modules/@ai-sdk/provider/dist/index.js,,True,
